Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89
195606,9.109,5.599,8.333,0,0.351,1.072,1.579,0.867,0,3.022,1.423,169.522,125.114,171.084,0,4.171,13.798,30.525,11.437,0,50.32,17.969,25.667,24.286,24.622,27.92,25,30.101,31.625,20.849,22.717,24.841,28.401,29.105,29.174,28.927,-999,25.824,32.722,37.434,22.784,-999,28.387,29.587,135.759,18.615,19.712,15.265,13.039,64.901,2068.17,2668.799,2238.674,1882.408,8658.166,357.5,90,5297.433,6.145,3.985,5.585,3.132,162,28031.332,2450.534,3267.459,39.339,3.353,14.166,0.469,0.039,-0.455,-0.318,-0.636,0.107,-999,-0.114,0.53,-999,-1.816,1.119,-0.671,3.788,11.435,12.238,30,0,0
195607,25.348,7.321,24.305,0,0.645,0.971,9.246,6.78,0,17.463,1.616,637.657,189.483,630.527,0,7.622,17.674,242.335,172.787,0,453.53,25.295,31.161,30.401,30.791,35.371,30,32.12,30.281,32.154,27.165,30.866,32.767,36.485,35.386,36.615,-999,30.165,36.455,37.138,37.794,-999,37.338,35.296,168.913,17.411,16.246,16.69,17.291,65.922,1380.624,1783.975,2154.941,1950.715,7083.076,180,82.5,5329.064,6.024,2.571,5.096,2.471,108.5,28459.225,2512.712,3434.346,14.168,0.148,-17.06,-0.098,-0.667,-0.522,0.609,0.048,0.46,-999,-0.799,-0.008,-999,-2.999,-0.435,0.237,3.518,12.279,14.547,31,0,0
195608,22.437,5.075,21.502,0,0,1.556,9.4,6.269,0,16.704,1.556,481.495,98.937,471.702,0,0,24.487,220.792,136.704,0,377.376,24.487,29.676,29.292,29.966,-999,27.534,28.524,28.449,33.5,26.986,30.148,28.524,34.847,33.496,35.845,-999,-999,30.721,35.798,38.84,-999,36.686,30.721,0,17.302,16.456,16.685,16.649,65.425,2021.857,2322.177,2743.814,2786.731,9651.846,260,85,5403.548,10.328,1.905,8.59,1.811,148,28442.033,2479.658,3370.373,12.823,-6.859,-29.317,-0.339,0.122,-0.925,0.576,1.147,0.535,-999,-0.666,0.45,0.539,-2.605,-0.357,1.507,2.902,12.896,13.088,31,0,0
195609,5.064,1.4,4.265,0,0.958,0.132,1.721,1.009,0,2.866,1.09,69.579,19.142,59.724,0,11.682,1.703,27.894,11.185,0,40.582,13.386,29.322,24.916,28.935,-999,28.717,32.364,31.121,30.311,-999,30.694,28.897,31.836,28.68,31.784,-999,30.398,34.826,34.326,31.765,-999,33.062,30.886,144.251,19.164,17.411,17.423,16.573,68.704,3606.413,3207.867,3732.396,2948.344,13137.919,35,82.5,5282.033,12.03,4.662,12.07,3.855,170,27791.602,2494.739,3327.911,34.56,-0.976,-22.999,0.309,0.154,-0.646,-0.386,0.726,0.828,-999,-0.086,0.597,-0.767,-2.791,-0.106,1.021,1.755,11.651,12.583,26,4,0
195610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.114,20.297,20.025,20.961,23.529,17.249,21.803,16.735,20.847,19.68,19.964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.438,18.424,17.144,15.958,69.043,5126.384,5349.202,4816.18,3432.897,18229.992,137.5,82.5,5110.936,16.137,1.812,17.148,1.529,125,27391.547,2438.774,3159.967,78.992,12.804,-15.86,0.634,-0.634,-0.838,0.593,-0.59,0.527,-999,0.509,0.232,-999,-3.26,-0.062,8.231,2.333,12.491,13.038,29,2,0
195611,1.428,0,0,0,1.428,0,0,0,0,0,1.428,22.278,0,0,0,22.278,0,0,0,0,0,22.278,23.449,17.878,17.586,16.633,23.083,20.238,17.5,15.652,16.881,17.282,23.449,26.023,-999,-999,-999,25.595,-999,-999,-999,-999,-999,26.023,141.336,18.666,18.168,17.497,17.035,69.684,3929.255,5133.316,4827.729,3354.793,16820.352,282.5,75,5041.567,8.997,5.368,8.291,5.61,130,26552.168,2282.732,2901.388,87.334,-0.826,-16.785,0.009,0.279,-0.688,-0.392,-0.011,-0.553,-999,-0.19,-0.009,-999,-4.036,-0.399,18.544,-1.584,10.499,13.376,17,13,0
195612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.435,14.649,18.179,13.751,18.206,17.329,19.519,19.777,16.42,19.797,17.789,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.712,18.925,19.124,16.948,72.682,4225.035,4900.655,6589.916,2952.189,18165.93,287.5,67.5,4946.226,7.131,3.437,4.844,4.002,146,26084.871,2104.012,2603.145,68.049,5.155,-36.813,0.01,-0.268,-0.385,-0.85,-999,-0.239,0.175,0.02,0.626,-999,-2.985,0.013,18.732,0.078,10.967,14.548,20,11,0
195701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.289,11.688,16.223,13.468,14.812,-999,20.41,20.434,13.248,20.41,14.719,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,15.528,19.988,15.367,69.061,6006.993,3611.683,7562.57,3307.72,19913.846,285,67.5,4864.968,13.242,2.931,13.576,2.082,148,25885.387,2039.127,2477.796,67.54,29.003,-24.762,0.233,-0.807,-0.052,-0.293,-0.046,0.345,0.568,0.19,0.24,-999,-4.004,-0.486,20.504,1.227,11.448,14.459,21,10,0
195702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.019,11.472,11.575,12.612,13.972,-999,13.025,-999,11.949,13.025,14.439,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.205,18.763,19.986,19.109,75.983,4712.958,4342.753,5898.037,3977.822,18404.186,255,70,5050.536,7.962,1.529,4.215,1.141,138.5,26034.891,1974.86,2387.353,66.354,1.09,-12.447,-0.522,-0.325,0.16,-0.63,-0.394,-0.619,-0.087,-0.912,0.042,-999,-6.062,-1.821,18.289,-2.191,9.843,13.487,28,0,0
195703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.071,10.409,12.503,10.38,14.233,11.982,13.558,11.454,12.661,13.228,14.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.017,20.259,20.259,17.363,74.764,4975.728,5023.749,4265.258,3279.44,17038.137,75,72.5,5106.064,11.252,3.368,11.379,1.599,154,26019.84,2159.535,2746.38,62.495,-22.622,-5.962,-0.615,0.201,-0.313,-0.194,0.237,0.052,-999,-0.395,-0.094,-999,-2.904,-0.195,14.629,1.82,8.564,8.571,27,4,0
195704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.444,13.011,13.481,14.98,16.783,13.575,14.686,12.929,14.921,13.865,15.567,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,18.201,18.385,18.111,10.863,63.888,3845.727,3371.411,3499.065,1637.377,12046.158,292.5,77.5,5104.3,12.048,3.179,13.73,3.893,149,26765.266,2274.826,2881.102,108.922,2.78,-21.097,0.074,-0.233,-0.357,0.133,0.072,-0.12,-999,0.056,0.202,-999,1.043,2.179,3.777,0.57,8.203,9.347,21,9,0
195705,2.145,1.698,2.144,0,0,0.075,0.446,0,0,0.446,0.075,27.973,23.315,28.035,0,0,0.775,4.72,0,0,4.72,0.775,17.149,17.83,17.459,17.063,15.243,15,16.345,11.593,13.602,16.345,15,19.313,20.523,19.791,-999,-999,15.444,17.595,-999,-999,17.595,15.444,0,17.676,19.347,16.645,14.114,66.276,2828.023,2699.209,2763.282,1524.022,9599.853,112.5,72.5,5300,8.868,3.499,10.125,4.319,163,27237.387,2358.407,3034.609,113.904,-13.044,-27.677,-0.372,0.522,-0.82,0.343,0.435,-0.557,-999,-0.422,0.244,-999,2.272,2.778,0.162,1.49,8.183,10.617,29,2,0
195706,21.898,6.535,13.89,0,5.869,2.647,2.404,4.081,0,7.719,8.8,424.871,160.225,280.903,0,127.126,36.1,37.819,66.178,0,128.338,169.024,22.967,22.321,21.086,-999,21.829,26.855,20.676,19.934,11.328,20.275,24.927,27.125,28.411,26.386,-999,25.584,28.729,25.171,24.69,-999,25.071,28.049,137.15,17.133,19.771,18.048,14.018,67.136,1800.848,2676.417,2706.343,1990.319,8944.538,267.5,67.5,5374.833,8.333,1.854,5.787,1.764,166,27664.934,2395.262,3200.732,49.59,-10.764,-40.807,-0.33,0.438,-0.316,-0.239,-0.05,1.065,-999,-0.477,-0.124,-999,3.054,2.702,0.076,-0.202,7.692,12.243,30,0,0
195707,30.592,4.906,23.516,0,1.041,6.394,11.388,6.375,0,18.893,7.435,767.384,125.36,630.607,0,15.47,130.188,329.631,154.767,0,511.116,145.658,29.589,27.483,29.303,-999,26.725,31.281,29.779,31.073,25.303,29.794,30.005,35.275,33.176,36.072,-999,29.032,35.67,37.557,37.26,-999,36.894,33.627,124.106,19.512,16.093,15.687,15.768,65.394,1796.971,1920.09,1979.929,1360.885,6887.599,155,80,5371.807,3.909,1.93,2.746,1.313,116,28214.613,2483.854,3333.464,37.077,-3.135,-13.66,-0.454,-0.578,-0.736,0.543,-0.114,0.307,-999,-0.886,0.374,-999,3.126,2.678,-0.954,0.406,9.447,12.287,31,0,0
195708,34.355,6.836,27.637,0,2.437,4.566,11.512,8.257,0,21.217,7.135,818.894,158.763,712.415,0,47.017,72.487,323.38,204.265,0,561.353,121.047,30.066,26.38,29.461,28.612,32.313,30.506,29.507,33.794,26.385,30.76,30.975,35.414,31.995,36.292,-999,35.542,33.38,37.383,41.379,-999,38.691,34.012,139.801,18.741,17.486,15.804,15.718,66.031,1953.155,2341.987,2576.024,2062.784,8736.678,175,82.5,5289.936,6.645,2.263,4.834,1.19,112.5,28315.807,2516.286,3387.317,37.099,0.012,-14.881,-0.108,-0.208,-0.71,0.749,0.773,0.066,-999,-0.59,0.295,0.166,4.858,4.545,-3.513,-0.16,9.162,13.688,31,0,0
195709,13.62,1.69,7.478,0,4.677,1.472,4.598,0.84,0,5.788,6.288,243.039,19.518,118.132,0,105.844,18.137,81.234,11.747,0,98.614,126.033,26.388,24.743,26.331,23.79,25.844,25.401,28.121,24.324,23.924,27.166,26.259,29.975,26.911,30.011,-999,30.419,27.456,32.623,28.794,-999,31.806,29.697,142.912,17.048,17.491,16.906,15.119,65.025,3180.518,3110.383,2998.512,2510.085,11557.867,115,80,5276.3,10.575,4.252,8.944,4.788,124,27724.434,2475.208,3276.704,62.097,-12.321,4.632,-0.085,0.061,-0.668,-0.577,0.733,0.052,-999,-0.241,0.142,-0.386,6.03,5.772,-1.615,-1.253,8.62,12.021,30,0,0
195710,2.023,0,0,0,2.023,0,0,0,0,0,2.023,34.136,0,0,0,34.136,0,0,0,0,0,34.136,26.064,19.08,19.419,17.927,25.503,20.267,18.224,22.623,18.755,19.757,26.064,29.266,-999,-999,-999,27.766,-999,-999,-999,-999,-999,29.266,149.44,19.493,19.986,17.735,14.846,70.032,5101.645,4533.544,4477.258,3770.657,17396.029,290,75,5111.613,17.635,1.875,17.275,2.134,136.5,27247.967,2360.33,3075.67,92.579,-0.542,-43.353,0.593,0.084,-0.377,0.137,0.187,0.401,-999,-0.116,-0.106,-999,3.978,5.051,1.149,-1.262,7.646,11.201,31,0,0
195711,2.581,0,0,0,2.581,0,0,0,0,0,2.581,46.137,0,0,0,46.137,0,0,0,0,0,46.137,22.398,13.499,15.686,16.439,22.004,20.427,19.334,13.022,14.081,16.936,22.398,25.701,-999,-999,-999,24.545,-999,-999,-999,-999,-999,25.701,145.49,19.712,18.987,19.336,14.497,70.557,5614.916,5043.13,4978.685,2637.114,17795.105,270,75,5033.167,15.205,4.464,17.667,2.662,167,26688.602,2281.406,2890.908,109.395,-13.152,-28.319,-0.053,0.101,-0.441,-0.275,0.154,0.134,-999,-0.3,0.276,-999,1.653,4.152,7.079,-5.084,4.464,10.931,10,20,0
195712,1.027,0,0,0,1.027,0,0,0,0,0,1.027,12.87,0,0,0,12.87,0,0,0,0,0,12.87,18.8,15.227,14.758,14.971,17.815,14.093,14.775,12.512,14.414,14.358,18.8,19.904,-999,-999,-999,18.646,-999,-999,-999,-999,-999,19.904,142.613,19.548,19.986,18.499,17.244,73.354,6248.856,6192.909,5567.527,4178.309,21599.764,62.5,75,5007.484,16.442,1.819,16.354,0.629,138.5,26146.098,2180.068,2700.481,106.1,17.887,-34.427,0.144,-0.341,-0.401,0.232,-999,0.214,-0.135,0.378,-0.068,-999,2.441,5.295,7.064,-0.841,6.809,12.752,27,4,0
195801,3.936,0,0,0,3.342,0.446,0,0,0,0,3.936,54.757,0,0,0,47.386,5.246,0,0,0,0,54.757,16.395,10.047,12.692,10.496,15.673,16.201,13.096,11.809,12.543,12.912,16.395,18.801,-999,-999,-999,17.937,17.912,-999,-999,-999,-999,18.801,131.352,18.087,19.677,17.466,16.988,70.546,4665.469,5721.493,3883.851,3351.366,17185.09,150,57.5,5060.548,11.129,2.536,9.976,2.749,144,25764.129,2107.559,2618.872,76.335,-21.86,-6.47,-0.473,0.337,-0.484,-0.034,0.232,-0.314,-0.634,-0.218,-0.011,-999,-0.065,3.816,10.367,-0.142,4.984,8.23,26,5,0
195802,0.676,0,0.676,0,0,0,0.15,0.376,0,0.676,0,7.561,0,7.561,0,0,0,1.606,4.274,0,7.561,0,13.879,10.853,13.879,11.803,13.134,13.162,-999,13.705,10.861,13.879,13.492,15.508,-999,15.508,-999,-999,-999,15.361,15.463,-999,15.508,-999,0,19.876,20.205,19.931,18.29,76.167,5504.909,5239.496,5139.318,4124.139,19518.971,260,72.5,5017.893,13.173,3.155,10.871,2.53,167,26041.359,2027.846,2527.936,89.759,-29.68,-9.804,-0.667,0.223,0.253,-0.338,0.05,-0.264,-0.521,-0.367,-0.03,-999,-2.244,2.445,1.363,-1.008,7.498,10.184,27,1,0
195803,1.713,0,0,0,1.713,0,0,0,0,0,1.713,20.935,0,0,0,20.935,0,0,0,0,0,20.935,15.659,12.021,13.286,11.447,15.725,11.813,14.649,12.448,14.567,13.937,15.659,17.627,-999,-999,-999,17.748,-999,-999,-999,-999,-999,17.627,124.2,19.602,19.283,20.259,20.04,76.996,5703.1,4238.285,3316.144,3571.573,16341.399,75,72.5,5076.129,10.735,2.941,12.828,1.934,142.5,25939.193,2220.78,2818.45,92.006,-16.332,-15.693,-1.062,0.152,-0.463,0.465,0.376,0.381,-999,-0.655,0.025,-999,0.024,3.868,-2.765,1.903,5.932,7.263,28,3,0
195804,5.117,0,3.346,0,1.772,0,3.346,0,0,3.346,1.772,70.921,0,49.289,0,21.632,0,49.289,0,0,49.289,21.632,16.758,15.474,16.155,12.571,17.662,13.82,16.155,13.887,15.867,16.155,17.662,19.506,-999,19.368,-999,19.712,-999,19.368,-999,-999,19.368,19.712,125.988,18.648,19.712,17.001,16.218,69.756,4185.478,3714.303,3308.948,1888.302,12781.323,280,75,5034.267,10.655,3.846,12.903,5.29,151.5,26699.367,2376.727,3063.223,115.037,-4.98,-31.706,0.07,0.053,-0.147,0.253,0.078,0.198,-999,-0.018,0.337,-999,2.111,6.429,-2.825,2.876,6.799,6.568,28,2,0
195805,3.732,0.719,0.719,0,3.013,0,0,0,0,0,3.013,61.665,9.423,9.423,0,52.242,0,0,0,0,0,52.242,22.37,21.971,21.971,16.012,20.906,18.148,14.855,13.379,16.205,14.363,22.503,25.501,23.858,23.858,-999,24.114,-999,-999,-999,-999,-999,26.186,141.773,18.38,18.5,15.849,14.215,65.272,3257.618,3516.331,2437.238,2223.924,11157.034,247.5,85,5288.226,13.026,1.946,11.908,1.489,157.5,27154.193,2353.368,3043.903,106.393,-1.605,-30.072,0.05,0.188,0.099,0.499,0.087,-0.086,-999,-0.038,0.002,-999,1.286,5.898,2.183,3.905,8.912,10.077,31,0,0
195806,29.769,6.21,20.704,0,5.465,3.889,9.487,4.144,0,14.782,9.786,606.739,154.893,423.314,0,131.751,68.942,189.206,62.511,0,274.151,208.098,23.695,22.994,23.136,25.951,23.369,25.018,25.674,19.592,16.69,23.153,24.564,29.201,28.515,29.28,-999,25.943,29.028,32.682,24.865,-999,29.55,29.074,144.547,18.379,17.41,18.39,16.992,69.53,2489.377,2183.769,2767.089,1897,9130.617,105,80,5370.833,7.71,2.562,8.16,3.206,166,27966.766,2427.695,3227.662,61.696,-8.988,-6.965,-0.326,0.724,0.023,0.406,0.287,0.614,-999,0.006,0.18,-999,-1.9,3.018,0.402,3.622,9.279,12.519,30,0,0
195807,39.011,7.983,30.056,0,5.521,3.443,13.331,7.561,0,22.625,9.446,1180.887,249.79,1011.421,0,125.773,60.033,489.83,229.602,0,777.699,196.056,28.895,28.414,29.037,30.926,24.365,27.515,30.187,28.136,23.741,29.215,28.637,34.778,35.481,36.883,-999,27.309,28.993,38.055,36.761,-999,37.521,31.464,143.066,18.693,16.489,17.262,17.344,68.019,1845.509,2025.423,2323.372,2152.833,8150.963,20,75,5459.452,7.668,1.035,6.5,1.21,108,28379.195,2495.85,3359.898,30.79,-6.302,-27.162,-0.466,-0.454,-0.644,0.743,0.587,0.846,-999,-0.44,0.163,-999,-2.451,1.641,-3.63,2.019,9.757,11.744,31,0,0
195808,36.031,6.456,27.673,0,3.111,5.205,12.854,7.342,0,21.696,8.659,922.826,141.353,783.673,0,48.273,89.091,348.655,257.55,0,653.855,143.217,30.018,28.267,29.903,23.811,25.934,30.405,29.045,33.385,24.083,30.58,30.022,35.52,34.056,37.046,-999,29.426,33.521,37.483,40.076,-999,38.382,33.211,141.863,18.86,16.726,16.639,16.425,66.989,2247.202,2225.503,2577.045,2150.679,8982.049,87.5,77.5,5322.839,7.691,3.006,7.498,2.845,113,28478.354,2481.364,3308.595,51.145,-5.751,-8.593,-0.711,0.801,-0.391,0.481,0.632,0.365,-999,-0.055,0.492,0.357,-2.48,1.548,2.143,3.364,10.966,12.474,31,0,0
195809,21.354,1.261,13.889,0,3.395,4.07,7.467,4.604,0,12.77,7.465,380.254,14.971,263.747,0,61.199,55.308,133.882,102.9,0,250.4,116.507,28.058,25.027,27.382,26.526,27.666,30.424,28.084,28.061,25.213,27.808,28.919,31.903,27.294,32.1,-999,30.846,32.912,33.715,32.998,-999,33.01,31.653,139.807,19.164,18.429,17.658,16.449,69.783,3721.084,3764.753,3920.346,2611.091,13643.056,212.5,87.5,5220,11.15,5,12.332,3.693,116.5,28000.699,2515.733,3338.993,60.041,-2.157,14.878,0.13,-0.325,0.005,-0.389,0.189,0.901,-999,0.196,0.516,-0.415,-1.934,2.323,-3.06,2.525,9.426,10.25,20,10,0
195810,0.664,0,0,0,0.664,0,0,0,0,0,0.664,7.607,0,0,0,7.607,0,0,0,0,0,7.607,30.656,19.678,19.799,19.53,22.735,23.677,21.037,18.33,20.399,19.787,30.656,32.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,32.11,163.207,19.602,18.853,17.971,15.89,70.496,4965.264,5323.116,4619.976,3035.963,17478.619,187.5,85,5080.839,13.882,2.496,15.114,1.832,131,27416.934,2428.676,3149.27,88.813,7.897,4.148,0.564,-0.05,-0.532,0.548,-0.262,0.401,-999,0.502,0.281,-999,-2.541,2.062,5.581,1.725,9.878,10.982,24,7,0
195811,2.631,0,0.497,0,2.134,0,0.497,0,0,0.497,2.134,39.415,0,5.654,0,33.761,0,5.654,0,0,5.654,33.761,23.398,13.787,23.141,17.441,21.276,19.61,23.141,15.727,14.61,23.141,23.501,26.047,-999,24.759,-999,22.926,-999,24.759,-999,-999,24.759,26.562,149.111,19.767,19.712,19.288,11.81,68.599,5716.36,5784.51,5767.113,2271.226,19018.713,285,72.5,5009.967,14.213,4.379,17.279,3.996,138,26565.4,2356.839,2969.348,92.237,0.143,4.838,0.356,0.013,-0.476,0.237,0.058,0.195,-999,0.105,0.277,-999,-4.493,1.031,9.293,-0.677,8.342,11.818,16,14,0
195812,1.391,0,0,0,1.391,0,0,0,0,0,1.391,19.635,0,0,0,19.635,0,0,0,0,0,19.635,19.16,11.691,15.219,13.03,15.332,15.114,16.617,13.466,12.762,16.133,19.16,21.487,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.487,154.68,19.438,19.358,19.241,19.712,75.771,5510.638,4843.792,5588.318,4079.465,19529.486,95,70,5046.064,15.493,2.844,16.276,3.137,158,26199.58,2219.536,2791.694,89.868,-10.691,5.649,-0.509,0.11,0.177,-0.352,-999,-0.416,0.04,-0.711,-0.233,-999,-5.534,0.838,13.605,-3.576,6.996,9.902,26,5,0
195901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.776,10.163,14.681,10.717,14.21,13.427,15.804,12.84,12.319,15.376,13.915,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,17.88,19.876,19.714,16.684,72.332,5126.754,3384.181,4629.228,3270.752,15994.224,140,55,5023.484,11.805,2.974,10.505,3.372,137,25536,2074.525,2561.128,73.627,-10.885,5.315,-0.768,-0.128,-0.552,-0.585,0.877,-0.697,-0.016,-0.392,0.15,-999,-6.646,-0.461,14.692,0.452,8.075,11.439,24,7,0
195902,3.052,0,3.052,0,0,0,3.052,0,0,3.052,0,52.663,0,52.663,0,0,0,52.663,0,0,52.663,0,20.57,11.416,20.57,12.712,15.103,12.735,20.57,13.054,12.168,20.57,14.541,23.764,-999,23.764,-999,-999,-999,23.764,-999,-999,23.764,-999,0,20.259,19.5,20.15,14.233,72.008,6211.52,5535.399,8049.37,3644.401,22785.062,97.5,87.5,4897.679,10.508,3.873,11.995,2.253,149,26088.5,2002.821,2466.112,77.651,27.153,-16.214,0.86,-0.534,-0.311,-0.008,0.105,0.905,0.637,1.106,0.125,-999,-7.267,-1.367,5.788,-1.243,7.679,12.857,4,24,0
195903,3.897,0,2.941,0,0.516,0.293,2.502,0.147,0,2.941,0.956,56.132,0,45.257,0,6.019,3.163,39.676,1.754,0,45.257,10.875,18.289,12.011,18.589,14.526,15.73,18.734,18.471,19.151,13.786,18.589,17.888,20.508,-999,21.387,-999,-999,20.156,21.312,21.058,-999,21.387,19.238,167.907,19.767,19.712,19.986,16.747,74.077,4943.789,5589.597,6352.63,2978.866,19326.471,25,87.5,4960.291,10.858,3.793,13.09,2.264,164,26510.162,2211.129,2781.616,98.333,8.382,-6.094,0.338,-0.171,0.752,-0.272,-0.595,0.262,-999,0.807,0.101,-999,-4.766,0.298,6.954,0.549,9.31,9.557,20,11,0
195904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.903,14.062,13.911,15.056,16.556,14.768,15.74,10.696,15.025,13.681,16.043,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,18.043,17.469,18.215,15.65,67.609,3651.627,2955.901,3382.924,2301.25,11990.932,277.5,77.5,5158.167,12.946,3.218,14.551,2.619,128,26929.967,2347.215,3011.103,109.015,4.451,-33.873,0.021,-0.162,0.114,-0.108,0.12,0.068,-999,-0.331,0.207,-999,-2.563,0.758,3.686,1.454,8.559,9.891,30,0,0
195905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55,18.054,16.296,18.864,17.414,15.231,15.465,13.57,14.618,14.694,16.662,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,18.336,19.338,17.627,12.15,65.667,3099.408,2648.238,2849.158,1519.55,9877.099,267.5,75,5269.581,10.16,4.925,11.59,5.919,163,27489.031,2359.359,3057.536,89.873,-4.138,-38.518,0.092,0.061,-0.541,0.153,0.307,-0.139,-999,-0.157,0.236,-999,-0.637,1.054,2.547,4.002,10.156,11.978,25,6,0
195906,18.38,4.916,12.046,0,3.902,2.932,5.088,1.46,0,7.348,7.044,310.35,107.339,212.055,0,76.156,39.813,78.067,17.94,0,108.257,118.631,23.447,23.007,21.83,28.023,21.976,26.406,21.946,19.271,16.82,21.023,25.353,27.107,28.031,26.603,-999,24.751,28.134,27.014,22.894,-999,25.667,27.906,141.909,19.236,20.15,17.065,15.074,69.605,1959.575,2637.096,2676.925,2026.593,9044.485,22.5,82.5,5358.9,5.894,3.559,4.783,4.019,162.5,27850.199,2443.89,3223.151,64.818,-2.047,-16.248,0.208,0.415,-0.255,-0.159,-0.172,0.673,-999,-0.335,0.261,-999,1.027,0.563,-0.493,2.918,8.737,12.58,30,0,0
195907,29.565,5.139,26.43,0,0.417,3.143,13.167,7.092,0,21.574,3.56,743.179,132.709,663.123,0,4.772,81.914,366.684,139.71,0,534.81,86.686,31.09,28.343,30.914,-999,26.698,33.243,32.472,31.52,24.331,31.663,31.607,37.085,33.333,37.3,-999,28.821,38.193,39.448,38.586,-999,38.54,35.85,130.318,19.878,14.984,14.519,12.818,60.531,1854.645,2092.716,2395.862,1631.792,7793.717,195,75,5412.064,5.688,3.104,4.551,3.367,111.5,28348.516,2494.17,3334.635,32.023,3.812,-29.029,0.156,-0.79,-0.705,0.685,-0.037,0.646,-999,-0.499,0.264,-999,3.348,1.007,3.533,2.06,10.846,13.451,31,0,0
195908,24.059,5.589,21.92,0,0.206,2.349,11.359,4.216,0,16.609,2.555,522.832,127.864,499.935,0,2.335,33.681,284.764,72.8,0,377.202,36.016,29.882,28.51,29.536,31.96,-999,31.106,32.078,27.213,30.014,29.974,31.106,34.707,33.167,35.337,-999,28.42,33.415,39.207,32.715,-999,36.399,32.534,145.941,18.822,16.305,15.551,15.006,63.813,1826.892,1916.346,2635.494,1958.148,8090.002,347.5,80,5416.709,5.977,3.099,5.215,3.283,108.5,28343.451,2499.751,3344.045,21.978,-4.735,-21.255,-0.394,0.648,-1.123,0.121,0.928,0.898,-999,-0.743,0.632,0.155,4.829,2.526,4.691,3.753,10.872,12.85,31,0,0
195909,10.475,0.281,6.371,0,1.167,3.077,4.846,0.829,0,6.09,4.244,169.026,3.184,91.997,0,15.666,62.977,71.079,11.024,0,88.813,78.643,28.309,25,26.443,32.188,27.79,31.059,26.159,27.896,20.048,26.624,29.728,32.136,26.306,30.974,-999,30.575,34.487,31.943,31.808,-999,32.011,32.904,139.613,19.024,19.219,17.082,15.309,68.662,2958.878,3296.054,3717.703,2846.27,12464.595,280,80,5263.667,11.153,4.359,11.351,3.132,168.5,27884.5,2483.211,3285.037,41.146,-5.593,9.433,0.451,0.436,-0.745,-0.546,0.495,0.797,-999,-0.448,0.458,-0.612,8.271,6.209,5.318,3.558,12.147,11.597,24,6,0
195910,6.656,0,1.967,0,4.689,0,1.756,0,0,1.967,4.689,142.764,0,28.496,0,114.268,0,25.838,0,0,28.496,114.268,24.324,20.826,24.653,21.306,23.731,25.532,24.498,25.356,17.625,24.653,24.089,28.305,-999,28.222,-999,27.21,-999,28.131,-999,-999,28.222,28.361,139.75,20.259,19.186,19.5,17.456,74.374,5025.003,4890.905,5361.661,3065.942,17835.939,277.5,70,5159.355,12.528,3.681,14.5,1.536,167,27280.549,2421.015,3163.19,81.107,-7.354,-18.213,0.375,-0.085,-0.101,-0.446,0.449,0.448,-999,-0.374,0.615,-999,7.399,6.96,6.095,2.112,10.507,10.885,17,14,0
